text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
attack,ə'tæk,进攻；攻击；抨击；抨击,,,人教版高中必修1,3,,,人教版 高中必修1,高中
violence,'vaɪələns,暴力；暴行,,,人教版高中必修1,3,,,人教版 高中必修1,高中
as a matter of fact,,事实上,,,人教版高中必修1,3,,,人教版 高中必修1,高中
blow up,,爆炸；使充气,,,人教版高中必修1,3,,,人教版 高中必修1,高中
equal,'ikwəl,相等的；平等的,,,人教版高中必修1,3,,,人教版 高中必修1,高中
in trouble,,在危险、受罚、痛苦、忧虑等的处境中,,,人教版高中必修1,3,,,人教版 高中必修1,高中
willing,'wɪlɪŋ,乐意的；自愿的,,,人教版高中必修1,3,,,人教版 高中必修1,高中
unfair,'ʌn'fɛr,不公正的；不公平的,,,人教版高中必修1,3,,,人教版 高中必修1,高中
turn to,,求助于；致力于,,,人教版高中必修1,3,,,人教版 高中必修1,高中
quote,kwot,引用语；语录,,,人教版高中必修1,3,,,人教版 高中必修1,高中
release,rɪ'lis,释放；发行,,,人教版高中必修1,3,,,人教版 高中必修1,高中
lose heart,,丧失勇气或信心,,,人教版高中必修1,3,,,人教版 高中必修1,高中
Robben Island,,罗本岛,,,人教版高中必修1,3,,,人教版 高中必修1,高中
escape,ɪˈskep,逃脱；逃走；泄露,,,人教版高中必修1,3,,,人教版 高中必修1,高中
blanket,'blæŋkɪt,毛毯；毯子,,,人教版高中必修1,3,,,人教版 高中必修1,高中
educate,'ɛdʒuket,教育；训练,,,人教版高中必修1,3,,,人教版 高中必修1,高中
educated,'ɛdʒə'ketɪd,有教养的；受过教育的,,,人教版高中必修1,3,,,人教版 高中必修1,高中
come to power,,当权；上台,,,人教版高中必修1,3,,,人教版 高中必修1,高中
beg,bɛɡ,请求；乞求,,,人教版高中必修1,3,,,人教版 高中必修1,高中
relative,'rɛlətɪv,亲戚；亲属,,,人教版高中必修1,3,,,人教版 高中必修1,高中
terror,'tɛrɚ,恐怖；恐怖时期；恐怖活动,,,人教版高中必修1,3,,,人教版 高中必修1,高中
cruelty,'krʊəlti,残忍；残酷,,,人教版高中必修1,3,,,人教版 高中必修1,高中
reward,rɪ'wɔrd,报酬；奖金；酬劳；奖赏,,,人教版高中必修1,3,,,人教版 高中必修1,高中
Transkei,træns'kei; -'kai,特兰斯凯（南非东南部一地区）,,,人教版高中必修1,3,,,人教版 高中必修1,高中
set up,,设立;建立,,,人教版高中必修1,3,,,人教版 高中必修1,高中
sentence,'sɛntəns,判决；宣判,,,人教版高中必修1,3,,,人教版 高中必修1,高中
be sentenced to,,被判处……（徒刑）,,,人教版高中必修1,3,,,人教版 高中必修1,高中
anti-,'æntaɪ,[前缀]反；抗；阻,,,人教版高中必修1,3,,,人教版 高中必修1,高中
anti-black,，ænti'blæk,反黑人的,,,人教版高中必修1,3,,,人教版 高中必修1,高中
Cape Town,,开普敦（南非立法首都）,,,人教版高中必修1,3,,,人教版 高中必修1,高中
president,'prɛzɪdənt,总统；会长；校长；行长,,,人教版高中必修1,3,,,人教版 高中必修1,高中
Nobel Peace Prize,,诺贝尔和平奖,,,人教版高中必修1,3,,,人教版 高中必修1,高中
opinion,ə'pɪnjən,意见；看法；主张,,,人教版高中必修1,3,,,人教版 高中必修1,高中
