text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
Charlotte Bronte,,夏洛蒂.勃朗特,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Tess of d'Urbevilles,,德伯家的苔丝（书名）,,,人教版高中选修10,3,,,人教版 高中选修10,高中
prejudice,'prɛdʒədɪs,偏见，成见,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Wuthering Heights,,呼啸山庄（书名）,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Margaret Mitchell,,玛格丽特.米切尔,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Rudyard Kipling,,拉迪亚德.吉普林,,,人教版高中选修10,3,,,人教版 高中选修10,高中
consensus,kən'sɛnsəs,共识，共同意见,,,人教版高中选修10,3,,,人教版 高中选修10,高中
equality,ɪ'kwɑləti,等同，平等,,,人教版高中选修10,3,,,人教版 高中选修10,高中
in force,,已生效；在实施中,,,人教版高中选修10,3,,,人教版 高中选修10,高中
twist,twɪst,扭曲，歪曲,,,人教版高中选修10,3,,,人教版 高中选修10,高中
contradiction,，kɑntrə'dɪkʃən,反驳，矛盾,,,人教版高中选修10,3,,,人教版 高中选修10,高中
get round,,顺利应付；克服，说服某人同意原先反对的事,,,人教版高中选修10,3,,,人教版 高中选修10,高中
George Eliot,,乔治.艾略特,,,人教版高中选修10,3,,,人教版 高中选修10,高中
limitation,，lɪmɪ'teʃən,限制，局限性,,,人教版高中选修10,3,,,人教版 高中选修10,高中
heroine,,女英雄；女主人公,,,人教版高中选修10,3,,,人教版 高中选修10,高中
obstacle,'ɑbstəkl,障碍，阻碍,,,人教版高中选修10,3,,,人教版 高中选修10,高中
ironic,aɪ'rɑnɪk,具有讽刺意味的，讽刺的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
hopeless,ˈhoʊpləs,没有希望的，绝望的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
under the name of,,用…… 的名字，在…… 的名字下,,,人教版高中选修10,3,,,人教版 高中选修10,高中
sceptical,'skeptikəl,怀疑性的，持怀疑态度的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
see through,,看破，识破,,,人教版高中选修10,3,,,人教版 高中选修10,高中
deception,dɪ'sɛpʃən,欺骗，诡计,,,人教版高中选修10,3,,,人教版 高中选修10,高中
approval,əˈpruvl,赞成，承认,,,人教版高中选修10,3,,,人教版 高中选修10,高中
explicit,ɪk'splɪsɪt,直率的，明确的，清楚的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
struggle against,,与……作斗争,,,人教版高中选修10,3,,,人教版 高中选修10,高中
outspoken,aʊt'spokən,坦率直言的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
growth,ɡroθ,成长，生长,,,人教版高中选修10,3,,,人教版 高中选修10,高中
childhood,'tʃaɪldhʊd,孩童时期，童年,,,人教版高中选修10,3,,,人教版 高中选修10,高中
hail,hel,向……欢呼，打声招呼，呼喊,,,人教版高中选修10,3,,,人教版 高中选修10,高中
revelation,'rɛvə'leʃən,启示，揭示,,,人教版高中选修10,3,,,人教版 高中选修10,高中
premier,prɪ'mɪr,第一的，首要的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
ambiguous,æm'bɪɡjuəs,含糊的，模糊的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
concession,kən'sɛʃən,让步，让与某人之物,,,人教版高中选修10,3,,,人教版 高中选修10,高中
stand out,,杰出,,,人教版高中选修10,3,,,人教版 高中选修10,高中
critic,'krɪtɪk,批评家，评论家,,,人教版高中选修10,3,,,人教版 高中选修10,高中
injustice,ɪn'dʒʌstɪs,不公平，非正义,,,人教版高中选修10,3,,,人教版 高中选修10,高中
possess,pə'zɛs,拥有，占有,,,人教版高中选修10,3,,,人教版 高中选修10,高中
sponsor,'spɑnsɚ,发起人；担保人；赞助者,,,人教版高中选修10,3,,,人教版 高中选修10,高中
eccentric,ɪk'sɛntrɪk,古怪的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Betsy Trotwood,,贝特西.特洛特伍德,,,人教版高中选修10,3,,,人教版 高中选修10,高中
generous,'dʒɛnərəs,慷慨的，大方的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
merchant,'mɝtʃənt,商人,,,人教版高中选修10,3,,,人教版 高中选修10,高中
staight away,,立即，马上,,,人教版高中选修10,3,,,人教版 高中选修10,高中
warehouse,'wɛrhaʊs,仓库，货栈,,,人教版高中选修10,3,,,人教版 高中选修10,高中
bargain,ˈbɑrɡɪn,便宜货,,,人教版高中选修10,3,,,人教版 高中选修10,高中
burglar,'bɝɡlɚ,窃贼,,,人教版高中选修10,3,,,人教版 高中选修10,高中
sequence,'sikwəns,顺序,,,人教版高中选修10,3,,,人教版 高中选修10,高中
inspect,ɪn'spɛkt,检查，视察,,,人教版高中选修10,3,,,人教版 高中选修10,高中
bungalow,ˈbʌŋɡəˌlo,平房,,,人教版高中选修10,3,,,人教版 高中选修10,高中
chain,tʃen,链条，锁链,,,人教版高中选修10,3,,,人教版 高中选修10,高中
dangle,'dæŋɡl,悬挂，摇摆，使晃动,,,人教版高中选修10,3,,,人教版 高中选修10,高中
semicircle,'sɛmɪsɝkl,半圆形,,,人教版高中选修10,3,,,人教版 高中选修10,高中
squeak,skwik,尖叫声，吱吱声；发出尖叫声,,,人教版高中选修10,3,,,人教版 高中选修10,高中
pull oneself up,,立起身来,,,人教版高中选修10,3,,,人教版 高中选修10,高中
roof,ruf,屋顶，房顶,,,人教版高中选修10,3,,,人教版 高中选修10,高中
collar,'kɑlɚ,衣领,,,人教版高中选修10,3,,,人教版 高中选修10,高中
bench,bɛntʃ,长椅子,,,人教版高中选修10,3,,,人教版 高中选修10,高中
pine,paɪn,松树,,,人教版高中选修10,3,,,人教版 高中选修10,高中
claw,klɔ,爪，脚爪,,,人教版高中选修10,3,,,人教版 高中选修10,高中
squirrel,ˈskwɜ:rəl; skwɝ​əl,松鼠,,,人教版高中选修10,3,,,人教版 高中选修10,高中
romance,ro'mæns,恋情；浪漫故事，浪漫史,,,人教版高中选修10,3,,,人教版 高中选修10,高中
vain,ven,虚荣的；徒劳的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
in vain,,徒劳的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
signal,'sɪgnl,信号,,,人教版高中选修10,3,,,人教版 高中选修10,高中
discount,dɪs'kaʊnt,不信任；减价；打折，折扣,,,人教版高中选修10,3,,,人教版 高中选修10,高中
sensitive,'sɛnsətɪv,敏感的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
decline,dɪ'klaɪn,拒绝；衰退；下降,,,人教版高中选修10,3,,,人教版 高中选修10,高中
arrogant,'ærəɡənt,傲慢的，自大的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
at length,,详细地；最后,,,人教版高中选修10,3,,,人教版 高中选修10,高中
enquire,ɪn'kwaɪr,询问,,,人教版高中选修10,3,,,人教版 高中选修10,高中
against one's will,,违心地,,,人教版高中选修10,3,,,人教版 高中选修10,高中
think ill of,,对……评价不高,,,人教版高中选修10,3,,,人教版 高中选修10,高中
do everything in one's power to,,竭尽全力去做某事,,,人教版高中选修10,3,,,人教版 高中选修10,高中
rejoice,rɪ'dʒɔɪs,欣喜，高兴，喜悦,,,人教版高中选修10,3,,,人教版 高中选修10,高中
initial,ɪ'nɪʃəl,最初的，初始的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
fault,fɔlt,错，缺点,,,人教版高中选修10,3,,,人教版 高中选修10,高中
hasty,'hesti,匆忙的，慌忙的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
hastily,'hestɪli,匆忙地，慌忙地,,,人教版高中选修10,3,,,人教版 高中选修10,高中
sensible,'sɛnsəbl,有感觉的，明智的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
